fname,liveness_score
474.mp4,0.9472889304161072
479.mp4,0.7293977737426758
482.mp4,0.04546216502785683
486.mp4,0.9140542149543762
488.mp4,0.8836771845817566
500.mp4,0.05686786770820618
496.mp4,0.9575064778327942
507.mp4,0.9371870160102844
510.mp4,0.0880621001124382
516.mp4,0.9248065948486328
522.mp4,0.047540921717882156
523.mp4,0.9567230343818665
527.mp4,0.9331828951835632
528.mp4,0.9431191086769104
537.mp4,0.8978246450424194
539.mp4,0.9143207669258118
542.mp4,0.9349032044410706
545.mp4,0.9442063570022583
552.mp4,0.9517921805381775
567.mp4,0.05423429235816002
566.mp4,0.9597105383872986
569.mp4,0.08036503940820694
574.mp4,0.04408213496208191
578.mp4,0.8878673315048218
581.mp4,0.0380043089389801
586.mp4,0.34985262155532837
592.mp4,0.9427783489227295
607.mp4,0.9192041158676147
621.mp4,0.5852141976356506
616.mp4,0.9429225921630859
638.mp4,0.050297755748033524
634.mp4,0.9513900876045227
626.mp4,0.9475558996200562
647.mp4,0.06711414456367493
648.mp4,0.058388255536556244
659.mp4,0.8554641604423523
660.mp4,0.042598772794008255
661.mp4,0.04667966440320015
666.mp4,0.6091585755348206
672.mp4,0.9344117641448975
677.mp4,0.04120149835944176
680.mp4,0.06003978103399277
683.mp4,0.08698222041130066
689.mp4,0.05394773557782173
703.mp4,0.03745640069246292
696.mp4,0.9350374341011047
705.mp4,0.0374717190861702
708.mp4,0.04810594022274017
714.mp4,0.3213311731815338
717.mp4,0.9340459704399109
707.mp4,0.9233371019363403
724.mp4,0.9491371512413025
731.mp4,0.937502384185791
733.mp4,0.9644103646278381
722.mp4,0.9237933158874512
740.mp4,0.9281848669052124
748.mp4,0.9699141383171082
757.mp4,0.034529585391283035
760.mp4,0.9292849898338318
762.mp4,0.031261175870895386
766.mp4,0.9378497004508972
770.mp4,0.9523687958717346
1442.mp4,0.9445965886116028
1451.mp4,0.06567756086587906
1455.mp4,0.0569450706243515
1471.mp4,0.05362192168831825
1462.mp4,0.9011986255645752
1474.mp4,0.9445536136627197
1481.mp4,0.07737034559249878
1495.mp4,0.030816633254289627
1496.mp4,0.05263476073741913
1499.mp4,0.0636671930551529
1502.mp4,0.031641680747270584
1506.mp4,0.953021764755249
1511.mp4,0.04995277523994446
1512.mp4,0.9490364193916321
1514.mp4,0.05669403076171875
1517.mp4,0.051024869084358215
1519.mp4,0.9535245895385742
1525.mp4,0.04421399161219597
1527.mp4,0.04003163427114487
1530.mp4,0.0869690552353859
1536.mp4,0.9623537063598633
1537.mp4,0.01867549493908882
1545.mp4,0.05089440941810608
1548.mp4,0.9673683047294617
1558.mp4,0.9539914727210999
1560.mp4,0.04209224879741669
1561.mp4,0.930162787437439
1563.mp4,0.06189744174480438
1566.mp4,0.03555711731314659
1586.mp4,0.04269127547740936
1571.mp4,0.9497886300086975
1589.mp4,0.9414337873458862
1600.mp4,0.04223470017313957
1595.mp4,0.9426319599151611
1616.mp4,0.03477674722671509
1613.mp4,0.9453304409980774
1632.mp4,0.866115391254425
1631.mp4,0.1463247537612915
1634.mp4,0.0309381652623415
1638.mp4,0.043461982160806656
1643.mp4,0.939806342124939
1648.mp4,0.9658776521682739
1662.mp4,0.8681508898735046
1673.mp4,0.9136282205581665
1677.mp4,0.02989846095442772
1678.mp4,0.8354666233062744
1682.mp4,0.9370092153549194
1685.mp4,0.0405709445476532
1686.mp4,0.4954860806465149
1700.mp4,0.08442283421754837
1708.mp4,0.9200706481933594
1709.mp4,0.9640264511108398
1723.mp4,0.049218643456697464
1744.mp4,0.0374717190861702
1745.mp4,0.8778568506240845
1747.mp4,0.9654027223587036
1753.mp4,0.8863534927368164
1755.mp4,0.9601309299468994
1759.mp4,0.6734833717346191
1764.mp4,0.10877346992492676
1780.mp4,0.04800945147871971
1784.mp4,0.040406908839941025
1792.mp4,0.9425778985023499
1793.mp4,0.648858904838562
1798.mp4,0.0690121129155159
1800.mp4,0.9520677328109741
1806.mp4,0.0842169001698494
1819.mp4,0.7702128291130066
1830.mp4,0.7792266011238098
1836.mp4,0.9197105169296265
1846.mp4,0.0965755432844162
1847.mp4,0.05766182392835617
1853.mp4,0.8610316514968872
1861.mp4,0.09480509161949158
1864.mp4,0.9363874197006226
1867.mp4,0.9149686098098755
1878.mp4,0.15048417448997498
1883.mp4,0.9423150420188904
1885.mp4,0.05351336672902107
