fname,liveness_score
474.mp4,0.9507036805152893
479.mp4,0.9043420553207397
482.mp4,0.046694379299879074
486.mp4,0.9475010633468628
488.mp4,0.9529259204864502
500.mp4,0.047997429966926575
496.mp4,0.9452128410339355
507.mp4,0.9616125822067261
510.mp4,0.19663479924201965
516.mp4,0.9588902592658997
522.mp4,0.05796975642442703
523.mp4,0.9511972665786743
527.mp4,0.9605019092559814
528.mp4,0.9554335474967957
537.mp4,0.9193658232688904
539.mp4,0.9543459415435791
542.mp4,0.9569116234779358
545.mp4,0.9666783809661865
552.mp4,0.9578280448913574
567.mp4,0.049226779490709305
566.mp4,0.9584084749221802
569.mp4,0.16711768507957458
574.mp4,0.044371023774147034
578.mp4,0.9360501170158386
581.mp4,0.042663536965847015
586.mp4,0.49964088201522827
592.mp4,0.9636855721473694
607.mp4,0.9352297782897949
621.mp4,0.48049092292785645
616.mp4,0.9639578461647034
638.mp4,0.05325273424386978
634.mp4,0.9593966007232666
626.mp4,0.9528185725212097
647.mp4,0.10377761721611023
648.mp4,0.054080985486507416
659.mp4,0.9444513916969299
660.mp4,0.07468288391828537
661.mp4,0.04502182826399803
666.mp4,0.7153017520904541
672.mp4,0.965107798576355
677.mp4,0.05603889375925064
680.mp4,0.053132008761167526
683.mp4,0.06257057189941406
689.mp4,0.05147046968340874
703.mp4,0.05505415052175522
696.mp4,0.9558327198028564
705.mp4,0.04845564439892769
708.mp4,0.05461655557155609
714.mp4,0.8090271353721619
717.mp4,0.9541413187980652
707.mp4,0.964913547039032
724.mp4,0.9553070068359375
731.mp4,0.9474692940711975
733.mp4,0.9719998836517334
722.mp4,0.9519956707954407
740.mp4,0.9664850831031799
748.mp4,0.9683451056480408
757.mp4,0.04664325714111328
760.mp4,0.9587932825088501
762.mp4,0.04887502267956734
766.mp4,0.9516808390617371
770.mp4,0.9594274163246155
1442.mp4,0.9491177201271057
1451.mp4,0.05910995602607727
1455.mp4,0.05195537209510803
1471.mp4,0.04352984577417374
1462.mp4,0.9404776096343994
1474.mp4,0.957718551158905
1481.mp4,0.061924293637275696
1495.mp4,0.04645950719714165
1496.mp4,0.042684733867645264
1499.mp4,0.06784775108098984
1502.mp4,0.03981970250606537
1506.mp4,0.949253499507904
1511.mp4,0.04877997562289238
1512.mp4,0.9695802927017212
1514.mp4,0.05767042189836502
1517.mp4,0.04256080463528633
1519.mp4,0.9657735824584961
1525.mp4,0.04460897669196129
1527.mp4,0.048905327916145325
1530.mp4,0.12190800905227661
1536.mp4,0.9633145928382874
1537.mp4,0.03252507746219635
1545.mp4,0.04594152048230171
1548.mp4,0.9681649208068848
1558.mp4,0.9629013538360596
1560.mp4,0.049133773893117905
1561.mp4,0.9536295533180237
1563.mp4,0.059024401009082794
1566.mp4,0.04476606100797653
1586.mp4,0.060389306396245956
1571.mp4,0.9505806565284729
1589.mp4,0.9559314250946045
1600.mp4,0.04520474374294281
1595.mp4,0.9582380056381226
1616.mp4,0.04619185999035835
1613.mp4,0.9594272375106812
1632.mp4,0.9558249115943909
1631.mp4,0.0774516686797142
1634.mp4,0.038600753992795944
1638.mp4,0.04833001643419266
1643.mp4,0.965629518032074
1648.mp4,0.9703244566917419
1662.mp4,0.9564308524131775
1673.mp4,0.9447561502456665
1677.mp4,0.05010388419032097
1678.mp4,0.9434959888458252
1682.mp4,0.9494380354881287
1685.mp4,0.054348550736904144
1686.mp4,0.9232834577560425
1700.mp4,0.05289033427834511
1708.mp4,0.9571536183357239
1709.mp4,0.9556818008422852
1723.mp4,0.05008353665471077
1744.mp4,0.04845564439892769
1745.mp4,0.9228580594062805
1747.mp4,0.9598324298858643
1753.mp4,0.9188829064369202
1755.mp4,0.9719871878623962
1759.mp4,0.7522175312042236
1764.mp4,0.3590383529663086
1780.mp4,0.12030555307865143
1784.mp4,0.04368305578827858
1792.mp4,0.9554630517959595
1793.mp4,0.5297093391418457
1798.mp4,0.053264070302248
1800.mp4,0.9551600217819214
1806.mp4,0.061974816024303436
1819.mp4,0.25548750162124634
1830.mp4,0.8730352520942688
1836.mp4,0.9220964312553406
1846.mp4,0.09942472726106644
1847.mp4,0.056089725345373154
1853.mp4,0.9423025250434875
1861.mp4,0.08673866838216782
1864.mp4,0.9660566449165344
1867.mp4,0.9458202123641968
1878.mp4,0.21140387654304504
1883.mp4,0.9643478393554688
1885.mp4,0.05662517994642258
1132.mp4,0.0464898906648159
1122.mp4,0.9495426416397095
1141.mp4,0.04191392660140991
1151.mp4,0.9615345001220703
1155.mp4,0.04805150628089905
1156.mp4,0.06147659942507744
1159.mp4,0.035299330949783325
1178.mp4,0.9594727754592896
1180.mp4,0.05327534303069115
1187.mp4,0.9580275416374207
1201.mp4,0.9691261649131775
1208.mp4,0.9698526859283447
1214.mp4,0.9624282121658325
1220.mp4,0.05330276116728783
1227.mp4,0.06606914848089218
1224.mp4,0.0574469156563282
1239.mp4,0.9689754843711853
1243.mp4,0.8962672352790833
1246.mp4,0.07675391435623169
1247.mp4,0.9578514099121094
1249.mp4,0.9599900245666504
1258.mp4,0.05309658497571945
1255.mp4,0.05539520084857941
1261.mp4,0.04168449342250824
1259.mp4,0.9656590819358826
1266.mp4,0.934661328792572
1268.mp4,0.9564042091369629
1271.mp4,0.9213495850563049
1272.mp4,0.04123251512646675
1276.mp4,0.05700584501028061
1282.mp4,0.19504596292972565
1284.mp4,0.923119843006134
1291.mp4,0.04974719509482384
