fname,liveness_score
474.mp4,0.9507465362548828
479.mp4,0.9069277048110962
482.mp4,0.04686565697193146
486.mp4,0.9475530982017517
488.mp4,0.9532127976417542
500.mp4,0.048112932592630386
496.mp4,0.945328414440155
507.mp4,0.9616377949714661
510.mp4,0.2027212232351303
516.mp4,0.9589632749557495
522.mp4,0.05865209922194481
523.mp4,0.9512914419174194
527.mp4,0.960506796836853
528.mp4,0.9555625915527344
537.mp4,0.922075629234314
539.mp4,0.9544490575790405
542.mp4,0.9570009112358093
545.mp4,0.9666690230369568
552.mp4,0.9578287601470947
567.mp4,0.04940878599882126
566.mp4,0.9584684371948242
569.mp4,0.16882115602493286
574.mp4,0.04453229531645775
578.mp4,0.9361632466316223
581.mp4,0.042977601289749146
586.mp4,0.5150535702705383
592.mp4,0.9638060331344604
607.mp4,0.9355535507202148
621.mp4,0.4908214807510376
616.mp4,0.9640210866928101
638.mp4,0.05342300236225128
634.mp4,0.9594467282295227
626.mp4,0.9528896808624268
647.mp4,0.10628640651702881
648.mp4,0.05423755943775177
659.mp4,0.944689154624939
660.mp4,0.07531209290027618
661.mp4,0.0451386459171772
666.mp4,0.7227137684822083
672.mp4,0.9651150107383728
677.mp4,0.0564851313829422
680.mp4,0.05332163721323013
683.mp4,0.06362760812044144
689.mp4,0.05171884968876839
703.mp4,0.05589911341667175
696.mp4,0.9558671712875366
705.mp4,0.04862982779741287
708.mp4,0.0550922155380249
714.mp4,0.8181096315383911
717.mp4,0.9541728496551514
707.mp4,0.9649385213851929
724.mp4,0.9553124308586121
731.mp4,0.9477315545082092
733.mp4,0.9719935059547424
722.mp4,0.9520053863525391
740.mp4,0.9665215611457825
748.mp4,0.9683804512023926
757.mp4,0.04673228785395622
760.mp4,0.9588677883148193
762.mp4,0.04899010434746742
766.mp4,0.9517860412597656
770.mp4,0.9594817757606506
1442.mp4,0.9491821527481079
1451.mp4,0.05982581153512001
1455.mp4,0.052390653640031815
1471.mp4,0.04369539022445679
1462.mp4,0.9405670166015625
1474.mp4,0.9577275514602661
1481.mp4,0.06384969502687454
1495.mp4,0.0464518666267395
1496.mp4,0.04281270131468773
1499.mp4,0.06950389593839645
1502.mp4,0.04002670571208
1506.mp4,0.9492446780204773
1511.mp4,0.0489489808678627
1512.mp4,0.9695911407470703
1514.mp4,0.05846111848950386
1517.mp4,0.042688123881816864
1519.mp4,0.9658108353614807
1525.mp4,0.044811803847551346
1527.mp4,0.04920289292931557
1530.mp4,0.12543775141239166
1536.mp4,0.9633479118347168
1537.mp4,0.0326065793633461
1545.mp4,0.04610995203256607
1548.mp4,0.96820068359375
1558.mp4,0.9629482626914978
1560.mp4,0.04950728267431259
1561.mp4,0.9536734223365784
1563.mp4,0.059251341968774796
1566.mp4,0.0448899008333683
1586.mp4,0.06071069464087486
1571.mp4,0.9506438970565796
1589.mp4,0.9559280276298523
1600.mp4,0.045387156307697296
1595.mp4,0.9582780599594116
1616.mp4,0.04635431990027428
1613.mp4,0.9594681262969971
1632.mp4,0.9560195803642273
1631.mp4,0.07892903685569763
1634.mp4,0.03868817165493965
1638.mp4,0.048512354493141174
1643.mp4,0.9657086730003357
1648.mp4,0.9703073501586914
1662.mp4,0.9565451145172119
1673.mp4,0.9450116753578186
1677.mp4,0.05024319514632225
1678.mp4,0.9438264966011047
1682.mp4,0.9495388865470886
1685.mp4,0.05450402572751045
1686.mp4,0.9247444272041321
1700.mp4,0.053994130343198776
1708.mp4,0.9572844505310059
1709.mp4,0.9557529091835022
1723.mp4,0.0502481684088707
1744.mp4,0.04862982779741287
1745.mp4,0.9236272573471069
1747.mp4,0.9599068760871887
1753.mp4,0.919532299041748
1755.mp4,0.9719825387001038
1759.mp4,0.7593650221824646
1764.mp4,0.36674395203590393
1780.mp4,0.12152807414531708
1784.mp4,0.043853044509887695
1792.mp4,0.9555366039276123
1793.mp4,0.5423475503921509
1798.mp4,0.05342349410057068
1800.mp4,0.9552041888237
1806.mp4,0.06268252432346344
1819.mp4,0.26510125398635864
1830.mp4,0.876761257648468
1836.mp4,0.9222788214683533
1846.mp4,0.10197660326957703
1847.mp4,0.056483324617147446
1853.mp4,0.9426829814910889
1861.mp4,0.08855479955673218
1864.mp4,0.9661439657211304
1867.mp4,0.945867121219635
1878.mp4,0.21480335295200348
1883.mp4,0.9644002318382263
1885.mp4,0.05683009326457977
1132.mp4,0.04666510224342346
1122.mp4,0.9496101140975952
1141.mp4,0.042028483003377914
1151.mp4,0.9615474343299866
1155.mp4,0.04839446768164635
1156.mp4,0.061903227120637894
1159.mp4,0.03545571491122246
1178.mp4,0.959559440612793
1180.mp4,0.0536176897585392
1187.mp4,0.9580685496330261
1201.mp4,0.9692143201828003
1208.mp4,0.9698656797409058
1214.mp4,0.9624688625335693
1220.mp4,0.05340569093823433
1227.mp4,0.06680694222450256
1224.mp4,0.05767594277858734
1239.mp4,0.9689998030662537
1243.mp4,0.8982862234115601
1246.mp4,0.07792864739894867
1247.mp4,0.9579287767410278
1249.mp4,0.9600247740745544
1258.mp4,0.05361335724592209
1255.mp4,0.055606868118047714
1261.mp4,0.04180896654725075
1259.mp4,0.9656463861465454
1266.mp4,0.9353944659233093
1268.mp4,0.9565481543540955
1271.mp4,0.9223718047142029
1272.mp4,0.04136527329683304
1276.mp4,0.05728546530008316
1282.mp4,0.20462319254875183
1284.mp4,0.9242146015167236
1291.mp4,0.049835506826639175
1287.mp4,0.9656133651733398
1295.mp4,0.04389691352844238
1298.mp4,0.05407910421490669
1299.mp4,0.9531472325325012
1305.mp4,0.04239906743168831
1310.mp4,0.04602973535656929
1311.mp4,0.06453654915094376
1327.mp4,0.040818970650434494
1316.mp4,0.046415772289037704
1332.mp4,0.04879432171583176
1334.mp4,0.045710623264312744
1335.mp4,0.9465547800064087
1338.mp4,0.9534394145011902
1340.mp4,0.3057699501514435
1346.mp4,0.959793210029602
1348.mp4,0.9542269110679626
1355.mp4,0.046268053352832794
1379.mp4,0.042603809386491776
1387.mp4,0.04496802017092705
1391.mp4,0.06362269818782806
1392.mp4,0.0506928376853466
1393.mp4,0.9559058547019958
1402.mp4,0.9633721113204956
1408.mp4,0.7103127241134644
1405.mp4,0.9736366271972656
1414.mp4,0.9508619904518127
1426.mp4,0.0669991597533226
1439.mp4,0.9437748789787292
1429.mp4,0.880558967590332
1440.mp4,0.06950389593839645
773.mp4,0.04561067000031471
776.mp4,0.9491005539894104
786.mp4,0.05061938241124153
777.mp4,0.9565537571907043
790.mp4,0.9566188454627991
794.mp4,0.04532259330153465
799.mp4,0.042761292308568954
808.mp4,0.9245466589927673
828.mp4,0.9427035450935364
830.mp4,0.9381927251815796
832.mp4,0.04462196305394173
841.mp4,0.048984095454216
843.mp4,0.9592510461807251
853.mp4,0.05478298291563988
857.mp4,0.939410924911499
861.mp4,0.9449018239974976
867.mp4,0.9543263912200928
872.mp4,0.9648851156234741
876.mp4,0.049272045493125916
879.mp4,0.15076571702957153
880.mp4,0.05037347599864006
881.mp4,0.9547154307365417
882.mp4,0.9535366296768188
884.mp4,0.049121711403131485
891.mp4,0.9558379650115967
892.mp4,0.9560139775276184
901.mp4,0.9609887003898621
902.mp4,0.16882115602493286
916.mp4,0.3324698507785797
917.mp4,0.9565000534057617
919.mp4,0.9668025374412537
925.mp4,0.038852110505104065
933.mp4,0.9303753972053528
935.mp4,0.9559072256088257
944.mp4,0.3440985083580017
953.mp4,0.036779891699552536
957.mp4,0.9620044827461243
959.mp4,0.04083731397986412
960.mp4,0.03963843733072281
965.mp4,0.31936174631118774
962.mp4,0.9533215165138245
966.mp4,0.957850992679596
972.mp4,0.054165977984666824
973.mp4,0.9568411111831665
979.mp4,0.9637794494628906
981.mp4,0.9431760907173157
1001.mp4,0.961137592792511
983.mp4,0.9651567935943604
1005.mp4,0.9450623989105225
